player_1;player_2;0laye3_1_3ace;0laye3_2_3ace;tournament_type;player_1_match_status
KoMA;Seither;1;1;0;1
KoMA;Epic;1;1;0;0
KoMA;HuShang;1;0;0;1
KoMA;Rainman;1;0;0;1
KoMA;Gagrush;1;1;0;1
KoMA;Bails;1;0;0;0
KoMA;JonSnow;1;2;0;1
KoMA;Scarlett;1;2;0;0
KoMA;State;1;0;0;0
KoMA;Neeb;1;0;0;1
KoMA;Bails;1;0;0;1
KoMA;Neuro;1;2;0;1
KoMA;MaSa;1;1;0;0
KoMA;Polt;1;1;0;0
KoMA;RayReign;1;0;0;1
KoMA;PiLiPiLi;1;0;0;0
KoMA;puCK;1;0;0;0
KoMA;Silky;1;2;0;1
KoMA;viOLet;1;2;0;0
KoMA;PengWin;1;2;0;1
KoMA;MorN;1;1;0;1
KoMA;Beastyqt;1;1;0;0
KoMA;SpeCial;1;1;0;0
KoMA;LiqhT;1;2;0;1
KoMA;meeK;1;1;0;1
KoMA;Jim;1;0;0;0
KoMA;Cuddlebear;1;1;0;1
KoMA;Scarlett;1;2;0;1
KoMA;TeebuL;1;0;0;0
KoMA;Marsman;1;0;0;1
KoMA;Paddy;1;0;0;1
KoMA;FunK;1;0;0;0
KoMA;HateMe;1;2;0;1
KoMA;Silky;1;2;0;0
KoMA;Jardozer;1;2;0;1
KoMA;Neuro;1;2;0;1
KoMA;Kamker;1;1;0;0
KoMA;PiLiPiLi;1;0;0;0
KoMA;EJK;1;1;0;0
KoMA;SpeCial;1;1;0;0
KoMA;RuFF;1;1;0;1
Hawk;Sanguine;2;1;1;0
Hawk;Oobios;2;2;1;1
Hawk;Torrent;2;2;1;1
Hawk;Nerosus;2;2;1;1
Hawk;bmack;2;1;1;1
Hawk;Sanguine;2;1;1;0
Hawk;Hondalisk;2;2;1;1
kauP;Arctur;1;1;0;0
kauP;Peert;1;2;0;1
kauP;Bly;1;2;0;0
kauP;PenguiN;1;2;0;0
kauP;Healer;1;1;0;1
kauP;GrimReaper;1;1;0;1
kauP;Djorjx;1;1;0;1
kauP;Harstem;1;0;0;0
kauP;Reynor;1;2;0;0
kauP;Zanster;1;2;0;0
kauP;Kas;1;1;0;0
kauP;tommygun;1;2;0;1
kauP;ShimOon;1;1;0;0
kauP;CptWobbles;1;1;0;1
kauP;Judicator;1;0;0;1
kauP;DeMusliM;1;1;0;0
kauP;PtitDrogo;1;0;0;0
kauP;Panarh;1;2;0;1
kauP;Revolution;1;2;0;0
kauP;Brat_OK;1;1;0;0
kauP;Canabuz;1;0;0;1
kauP;YoGo;1;2;0;0
kauP;Contentgaga;1;1;0;1
kauP;GoOdy;1;1;0;0
kauP;GoOdy;1;1;0;0
kauP;kAnJi;1;1;0;0
kauP;DarkHydra;1;1;0;0
kauP;HeRoMaRinE;1;1;0;0
kauP;mAth;1;2;0;1
kauP;uThermal;1;1;0;0
kauP;Nedi;1;2;0;1
kauP;Mark;1;2;0;1
kauP;sLivko;1;2;0;1
kauP;Guru;1;2;0;0
kauP;Easy;1;2;0;1
kauP;InZaNe;1;1;0;0
kauP;HeRoMaRinE;1;1;0;0
kauP;TomikuS;1;2;0;0
kauP;ddooomm;1;1;0;1
kauP;Seigifried;1;0;0;1
kauP;TheStC;1;1;0;0
Sakya;Bistork;2;0;0;0
Sakya;LYJ;2;2;0;1
Sakya;孤独久了真会累;2;1;0;1
Sakya;酥酥;2;1;0;0
Sakya;Losira;2;2;0;0
Sakya;Has;2;0;0;0
Sakya;Nice;2;0;0;1
Sakya;唐老鴨;2;0;0;0
Sakya;Cyan;2;0;0;0
Sakya;GogojOey;2;2;0;1
Sakya;SpeCial;2;1;0;0
Sakya;Cyan;2;0;0;1
Sakya;Nice;2;0;0;1
Sakya;Qike;2;0;1;0
Sakya;Cyan;2;0;1;0
Sakya;XY;2;1;1;0
Sakya;GENT;2;1;1;1
Sakya;Rushcrazy;2;0;1;1
Sakya;Amaranthine;2;1;1;1
Sakya;Firefly;2;0;1;1
Sakya;NaXin;2;1;0;0
Sakya;Chick;2;1;0;0
Sakya;MeomaikA;2;2;0;0
Sakya;AresRush;2;1;0;1
Sakya;Rushcrazy;2;0;0;0
Sakya;Jim;2;0;0;0
Sakya;iAsonu;2;2;0;0
Sakya;MacSed;2;0;0;0
Sakya;Ezrc;2;2;0;1
Sakya;Chick;2;1;0;0
Sakya;Chick;2;1;0;1
Sakya;inthehope;2;2;0;1
Sakya;Chick;2;1;0;0
Sakya;danran;2;2;0;1
Sakya;GogojOey;2;2;0;1
Sakya;Shana;2;1;0;1
Sakya;Apologize;2;2;0;1
Sakya;Shana;2;1;0;0
Sakya;QzDdb;2;2;0;1
Sakya;Firefly;2;0;0;1
Sakya;Shana;2;1;0;0
Sakya;Shana;2;1;0;0
Sakya;Shana;2;1;0;1
Sakya;Chick;2;1;0;1
Sakya;MacSed;2;0;0;1
Sakya;BreakingGG;2;2;0;0
Sakya;inthehope;2;2;0;1
Sakya;Yuese;2;2;0;0
Sakya;Chick;2;1;0;0
Sakya;Punk;2;2;0;1
Sakya;Has;2;0;0;0
Sakya;Rex;2;2;0;0
Sakya;Nice;2;0;0;1
Sakya;Silky;2;2;0;1
Sakya;Kelazhur;2;1;0;0
Sakya;Jieshi;2;0;0;1
Sakya;PSiArc;2;1;0;0
Sakya;DemiLove;2;2;0;0
Sakya;DemiLove;2;2;0;0
Sakya;Cham;2;2;0;0
Sakya;Elusory;2;1;0;1
Sakya;Punk;2;2;0;0
Sakya;Prince;2;0;0;0
Sakya;BreakingGG;2;2;0;0
Sakya;MCanning;2;0;0;0
Sakya;Billowy;2;0;0;0
Sakya;iaguz;2;1;0;1
Sakya;Silky;2;2;0;0
Sakya;BreakingGG;2;2;0;1
Sakya;Kyzer;2;2;0;1
Sakya;Seither;2;1;0;0
Sakya;StriKE;2;1;0;1
Sakya;BreakingGG;2;2;0;0
Sakya;Jieshi;2;0;0;0
Sakya;Apologize;2;2;0;1
Sakya;Chick;2;1;0;0
Sakya;XY;2;1;0;0
Sakya;Park;2;1;0;1
Sakya;Lover;2;1;0;0
Sakya;Jieshi;2;0;0;0
Sakya;Silky;2;2;0;0
Sakya;SaberAltoria;2;1;0;0
Sakya;ByuN;2;1;0;0
Sakya;Elusory;2;1;0;1
Sakya;ChanKiM;2;2;0;0
Sakya;Elusory;2;1;0;1
Sakya;NaXin;2;1;0;0
Sakya;轩轩;2;1;0;1
Sakya;QzDdb;2;2;0;1
Sakya;Chick;2;1;0;0
Sakya;Ghost;2;1;0;1
Sakya;ByuN;2;1;0;0
Sakya;change;2;1;0;1
Sakya;DemiLove;2;2;0;1
Sakya;Pet;2;2;0;0
Sakya;Park;2;1;0;1
Sakya;TAiLS;2;0;0;0
Sakya;CancerMA;2;1;1;0
Sakya;ZKO;2;1;0;1
Sakya;Jim;2;0;0;0
Sakya;Rushcrazy;2;0;0;1
Sakya;Cyan;2;0;0;0
Sakya;Jim;2;0;0;1
Sakya;StriKE;2;1;0;0
Sakya;XY;2;1;0;0
Sakya;Smile;2;2;0;1
Sakya;run;2;1;0;1
Sakya;Nice;2;0;0;0
Sakya;Scarlett;2;2;0;0
Sakya;Silky;2;2;0;0
Sakya;JoCeLyN;2;0;0;0
Sakya;Cyan;2;0;0;0
Sakya;MacSed;2;0;0;0
Sakya;iAsonu;0;0;0;0
Sakya;XY;2;1;0;0
Sakya;Pokebunny;2;1;0;0
Sakya;PsychO;2;2;0;0
Sakya;MacSed;1;1;0;0
Sakya;Jim;2;0;0;1
Sakya;iAsonu;2;2;0;0
Sakya;Ein;2;1;0;0
Sakya;Jim;2;0;0;0
Sakya;LYJ;2;2;0;1
Sakya;XY;2;1;0;0
Sakya;Rushcrazy;2;0;0;0
Sakya;Punk;2;2;0;1
Sakya;XiGua;2;2;0;1
Sakya;Punk;2;2;0;0
Sakya;Clannad;2;2;0;1
Sakya;TIME;2;1;0;0
Sakya;MacSed;2;0;0;0
Sakya;Cloudy;2;0;0;1
Sakya;MacSed;2;0;0;0
Sakya;HunteR;2;1;0;1
Sakya;XY;2;1;0;0
Sakya;Clannad;2;2;0;0
Sakya;Jieshi;2;0;0;1
Sakya;MacSed;2;0;0;0
Sakya;Has;2;0;0;1
Mix;MythiC;2;1;1;0
Mix;FIGARO;2;2;1;1
Mix;fishbonedD;2;1;1;1
Mix;Wardi;2;1;1;1
Mix;Buffbefehl;2;0;1;0
Mix;Ziroy;2;1;1;1
Mix;WoK;2;2;1;1
Mix;FinnsoN;2;1;1;1
Mix;Aicy;2;2;1;0
Mix;Buffbefehl;2;0;1;1
Mix;TeebuL;2;0;1;1
Mix;RiSky;2;2;0;1
Mix;MythiC;2;1;0;1
Mix;Revolution;2;2;0;1
Mix;Knuckey;2;1;0;1
Mix;MythiC;2;1;1;1
Mix;Remlif;2;2;1;1
Mix;Ziroy;2;1;1;1
Mix;Elskaa;2;2;1;1
Mix;Wardi;2;1;1;1
Mix;Civi;2;2;0;1
Mix;HeltEn;2;1;0;1
Mix;Äelith;2;2;0;1
Mix;Eery;2;1;0;1
Mix;MystiC;2;1;1;0
Mix;Afelay;2;0;1;1
Mix;Revolution;2;2;1;0
Mix;Seb;2;2;1;1
Mix;Revolution;2;2;1;1
Mix;Cladorhiza;2;2;1;0
Mix;Bluffkin;2;2;1;1
Mix;Buffbefehl;2;0;1;1
Mix;Redking;2;0;1;1
Mix;Minto;2;2;1;1
Mix;GamerRichy;2;1;1;1
Mix;GamerRichy;2;1;1;1
Mix;Aicy;2;2;1;1
Mix;Boombox;2;0;1;1
Mix;Wardi;2;1;1;1
Mix;MythiC;2;1;1;0
Mix;Grimzzy;2;1;1;1
Mix;Ceon;2;1;1;1
Mix;Nedi;2;2;0;0
Mix;Boombox;2;0;0;0
Mix;Snute;2;2;0;0
Mix;InZaNe;2;1;0;1
Mix;Miszu;2;1;0;1
Mix;MythiC;2;1;0;1
Mix;Cladorhiza;2;2;1;0
Mix;Ourk;2;2;1;1
Mix;GamerRichy;2;1;1;1
Mix;RiSky;2;2;1;1
Mix;Ourk;2;2;1;0
Mix;Aicy;2;2;1;1
Mix;fishbonedD;2;1;1;1
Mix;Flux;2;0;1;1
Mix;Wardi;2;1;1;1
Mix;Afelay;2;0;1;1
Mix;Grimzzy;2;1;1;1
Mix;Miszu;2;1;0;0
Mix;Apocalypse;2;1;0;0
Mix;Nedi;2;2;0;1
Mix;Daddy;2;0;0;1
Mix;Guru;2;2;0;0
Mix;Oblivion;2;2;0;1
Mix;CoolTea;2;0;0;1
Mix;Crowbar;2;2;0;1
Mix;ArchangeL;2;1;0;1
Mix;Tefel;2;2;0;0
Mix;ArchangeL;2;1;0;1
Mix;SenSei;2;2;0;1
Mix;Petraeus;2;2;0;0
Mix;MightyKiwi;2;2;0;1
Mix;Nedi;2;2;0;0
Mix;VintagE;2;0;0;1
Sparrow;NXZ;1;2;0;0
Sparrow;Crimson;1;2;0;0
Sparrow;Azure;1;1;0;1
Sparrow;MeomaikA;1;2;0;0
Sparrow;Yours;1;2;0;0
Sparrow;HuT;1;1;0;1
Sparrow;Initiative;1;1;0;1
Sparrow;Punk;1;2;0;0
Sparrow;Seither;1;1;0;0
Sparrow;HuT;1;1;0;0
Sparrow;Vivid;1;2;0;0
Sparrow;Ice;1;0;0;1
Sparrow;Probe;1;0;0;0
Sparrow;RunaMoK;1;1;0;1
Sparrow;Vivid;1;2;0;1
Sparrow;Seither;1;1;0;0
Sparrow;YSMS;1;0;0;1
Sparrow;RuFF;1;1;0;0
Sparrow;PSiArc;1;1;0;0
Sparrow;Seither;1;1;0;0
Sparrow;GAMETIME;1;2;0;1
Sparrow;PandaBearMe;1;2;0;0
Sparrow;Probe;1;0;0;0
Sparrow;Yours;1;2;0;1
Sparrow;EnDerr;1;2;0;0
Sparrow;DemiLove;1;2;0;1
Sparrow;Myuu;1;2;0;1
Sparrow;iaguz;1;1;0;0
Sparrow;Seither;1;1;0;0
Sparrow;EnDerr;1;2;0;0
Sparrow;PiG;1;2;0;1
Sparrow;DemiLove;1;2;0;1
Sparrow;NXZ;1;2;0;1
Sparrow;KingKong;1;2;0;0
Sparrow;Crimson;1;2;0;1
Sparrow;Hymirth;1;0;0;1
Sparrow;Rengen;1;0;0;1
Sparrow;PSiArc;1;1;0;0
Sparrow;PSiArc;1;1;0;0
Sparrow;Legionnaire;1;0;0;1
Sparrow;PiG;1;2;0;0
Sparrow;DemiLove;1;2;0;1
Sparrow;NXZ;1;2;0;1
Sparrow;Wally;1;2;0;1
Sparrow;Edgedancer;1;1;0;1
Sparrow;HalfBreed;1;2;0;0
Sparrow;Yours;1;2;0;1
Sparrow;Elusory;1;1;0;0
Sparrow;Arrival;1;0;0;1
Sparrow;Seither;1;1;0;0
Sparrow;Pox;1;1;0;1
Sparrow;Wally;1;2;0;0
Sparrow;Azure;1;1;0;0
Sparrow;Crescendo;1;2;0;1
Sparrow;Dancer;1;0;0;0
Sparrow;lazy;1;2;0;0
Sparrow;GAMETIME;1;2;0;1
Sparrow;SqrtofnegOne;1;1;0;1
Sparrow;MagicRover;1;0;0;1
Sparrow;DemiLove;1;2;0;0
Sparrow;Pox;1;1;0;0
Sparrow;KingKong;1;2;0;0
Sparrow;NaMeK;1;0;0;1
Sparrow;Operator;1;0;0;0
Sparrow;Seither;1;1;0;0
Sparrow;Yours;1;2;0;1
Sparrow;Cabracan;1;1;0;1
Sparrow;EnDerr;1;2;0;0
Sparrow;Initiative;1;1;0;1
Sparrow;MightyKiwi;1;2;0;0
Sparrow;Elusory;1;1;0;1
Sparrow;Chase;1;2;0;0
Sparrow;Wally;1;2;0;0
Sparrow;Initiative;1;1;0;1
Sparrow;Fullmetal;1;1;0;1
Sparrow;Lobo;1;0;0;1
Sparrow;Arrival;1;0;0;0
Sparrow;CaVaLieR;1;0;0;1
Sparrow;State;1;0;0;0
Sparrow;JOOsh;1;1;0;1
Sparrow;EnDerr;1;2;0;0
Sparrow;PiG;1;2;0;0
Sparrow;Rayzzs;1;2;0;1
Sparrow;Chase;1;2;0;0
Sparrow;PiLiPiLi;1;0;0;0
Sparrow;PSiArc;1;1;0;0
Sparrow;Soundwave;1;2;0;1
Sparrow;Skriker;1;2;0;1
Aegwynn;DnS;2;0;0;0
Aegwynn;Panarh;2;2;0;1
Aegwynn;Malcolm;2;2;0;0
Aegwynn;SolO;2;2;0;0
Aegwynn;Beastyqt;2;1;0;0
Aegwynn;ShorF;2;1;0;1
Aegwynn;Lillekanin;2;1;0;0
Aegwynn;MariK;2;0;0;1
Aegwynn;souL;2;1;0;0
Aegwynn;Zerghamdi;2;2;1;0
Aegwynn;Drager;2;0;1;0
Aegwynn;Stephano;2;2;1;0
Aegwynn;StatiC;2;0;1;1
Aegwynn;Elgolden;2;0;1;1
Aegwynn;Matiz;2;2;0;0
Aegwynn;Sleeep;2;0;0;1
Aegwynn;Zerghamdi;2;2;0;0
Aegwynn;Aunriel;2;2;0;1
Aegwynn;Sleeep;2;0;0;1
Aegwynn;souL;2;1;0;0
Aegwynn;svetosha;2;2;0;1
Aegwynn;SKillous;2;0;0;0
Aegwynn;Wordix;2;1;0;0
Aegwynn;Ziggy;2;1;0;0
Aegwynn;SKAÐI;2;1;0;1
Aegwynn;Andrekarma;2;2;0;0
Aegwynn;Helio;2;2;0;0
Aegwynn;InZaNe;2;1;0;0
Aegwynn;Optimus;2;1;0;0
Aegwynn;Bly;2;2;0;0
Aegwynn;Canabuz;2;0;0;1
Aegwynn;Prabuty;2;0;0;0
Aegwynn;Ekkiejj;2;2;0;1
Aegwynn;ArT;2;0;0;0
Aegwynn;SbR;2;2;0;1
Aegwynn;Senin;2;2;0;0
Aegwynn;velego;2;0;0;0
Aegwynn;ZeratuL;2;2;0;0
Zycart;iAsonu;1;2;1;0
Zycart;BreakingGG;1;2;1;1
Zycart;TIME;1;1;0;0
Zycart;Nice;1;0;0;0
Zycart;Shiro;1;2;0;1
Zycart;Banquet;1;1;0;1
Zycart;TANGTANG;1;1;0;0
Zycart;DemiLove;1;2;0;1
Zycart;Nice;1;0;0;0
Zycart;Smile;1;2;0;1
Zycart;ByuN;1;1;0;0
Zycart;Lisandro;1;0;0;0
Zycart;horror;1;2;0;0
Zycart;Strange;1;0;0;1
Zycart;Jim;1;0;0;0
Zycart;Chick;1;1;0;0
Zycart;Punk;1;2;0;1
Zycart;JIN;1;1;0;1
Zycart;Cyan;1;0;0;0
Zycart;Park;1;1;0;1
Zycart;Ezrc;1;2;0;1
Zycart;DemiLove;1;2;0;0
Zycart;Shiro;1;2;0;1
Zycart;SGW;1;0;0;0
Zycart;NaXin;1;1;0;1
Zycart;Armani;1;2;0;0
Zycart;SGW;1;0;0;0
Zycart;ByuN;1;1;0;0
Zycart;Sleep;1;2;0;1
Zycart;StriKE;1;1;0;1
Zycart;Shiro;1;2;0;1
Zycart;Nice;1;0;0;0
Zycart;Creator;1;0;0;0
Zycart;Cell;1;2;0;1
Zycart;Silky;1;2;0;1
Zycart;Journey;1;1;0;0
Zycart;Silky;1;2;0;0
Zycart;XY;1;1;0;0
Zycart;FAFA;1;2;0;1
Zycart;LeeLee;1;1;0;1
Zycart;Armani;1;2;0;0
Zycart;Silky;1;2;0;1
Zycart;Sleep;1;2;0;0
Zycart;Super;1;0;0;0
Zycart;MacSed;1;0;0;1
Zycart;aLive;1;1;0;0
Zycart;XiGua;1;2;0;1
Zycart;ZKO;1;1;0;1
Zycart;PsRush;1;0;0;1
Zycart;XiGua;1;1;0;0
Zycart;MacSed;1;0;0;0
Zycart;XY;1;1;0;0
Zycart;Semper;1;1;0;0
Zycart;starkiller;1;2;0;1
Zycart;Yours;1;2;0;1
Zycart;NonY;1;0;0;0
Zycart;Midnight;1;2;0;1
Zycart;Blysk;1;0;0;0
Zycart;TANGTANG;1;1;0;0
Zycart;Jim;1;0;0;0
Zycart;XY;1;0;0;1
Zycart;iAsonu;1;2;0;0
Zycart;Journey;1;1;0;0
Zycart;LeeLee;1;1;0;0
Zycart;FAFA;1;2;0;1
Zycart;iAsonu;1;2;0;0
Zycart;Cyan;1;0;0;1
Zycart;Azure;1;1;0;1
Zycart;Ezrc;1;2;0;0
Zycart;XiGua;1;2;0;0
Zycart;亚城木梦叶;1;0;0;1
Zycart;PSiArc;1;1;0;0
Zycart;Rushcrazy;1;0;0;0
Zycart;Coffee;1;1;0;1
Zycart;CaptainAM;1;0;0;1
Zycart;HunteR;1;1;0;0
Zycart;XiGua;1;2;0;0
Zycart;Cloudy;1;0;0;0
Zycart;Cyan;1;0;0;0
Zycart;Pet;1;2;0;0
Zycart;NaTuRal;1;1;0;0
Zycart;Super;1;0;0;0
Zycart;DeParture;1;2;0;0
Zycart;LYJ;1;2;0;1
Zycart;Super;1;0;0;0
Zycart;Lillekanin;1;1;0;1
Zycart;Pet;1;2;0;0
Zycart;JIN;1;1;0;0
Zycart;Nice;1;0;0;1
Zycart;Silky;1;2;0;0
Zycart;Coffee;1;1;0;0
Zycart;CaptainAM;1;0;0;1
Zycart;Enchanted;1;0;0;1
Zycart;Silky;1;2;0;0
Zycart;Cyan;1;0;0;0
Zycart;PartinG;1;0;0;0
Zycart;Seed;1;0;0;0
Zycart;Jim;1;0;0;1
Zycart;Gamja;1;2;0;0
Artosis;ToD;0;0;0;0
Artosis;Imre;0;1;0;1
Artosis;TKL;0;0;0;1
Artosis;YoGo;0;2;0;0
Artosis;TKL;0;0;0;1
MoMaN;ToD;2;0;1;1
MoMaN;Brat_OK;2;1;0;0
MoMaN;Elroye;2;2;0;1
MoMaN;Basior;2;1;0;0
MoMaN;DnS;2;0;1;0
MoMaN;Kirwa;2;2;1;1
MoMaN;FireCake;2;2;1;0
MoMaN;Ylaff;2;0;1;1
MoMaN;Nekoyuki;2;2;1;1
MoMaN;Lilbow;2;0;1;0
MoMaN;Elyona;2;0;1;1
MoMaN;TheWolf;2;0;1;1
Fitzyhere;JimRising;2;2;0;0
Fitzyhere;EonBlu;2;2;0;1
Fitzyhere;EJK;2;1;0;0
Fitzyhere;Has;2;0;1;0
Fitzyhere;Raze;2;1;1;1
Fitzyhere;Has;2;0;1;0
Fitzyhere;Tesla;2;0;1;1
Fitzyhere;Hondalisk;2;2;1;1
Fitzyhere;Caliber;2;3;1;0
Fitzyhere;PiLiPiLi;2;0;0;0
Fitzyhere;Operator;2;2;0;1
Fitzyhere;JimRising;2;2;0;0
Fitzyhere;Bowman;2;0;0;1
PuPu;ZhuGeLiang;2;2;1;1
PuPu;Luolis;2;1;1;1
PuPu;ShadowRoCk;2;3;1;1
PuPu;myorg;2;1;1;1
PuPu;Lithian;2;0;1;1
PuPu;ZhuGeLiang;2;2;1;0
PuPu;Luolis;2;1;1;1
PuPu;Macmed;2;2;1;1
PuPu;SortOf;2;2;0;0
PuPu;Spazymazy;2;2;0;1
PuPu;ZhuGeLiang;2;2;0;0
PuPu;Namshar;2;2;0;0
PuPu;HeltEn;2;1;0;1
PuPu;Scythe;2;1;0;0
PuPu;Lillekanin;2;1;0;0
PuPu;Winter;2;2;0;0
PuPu;ZhuGeLiang;2;2;0;0
PuPu;Haspe;2;1;0;1
PuPu;VOrE;2;1;0;1
PuPu;WoodedMicrob;2;1;0;1
PuPu;Haspe;2;1;0;0
PuPu;Fagballs;2;1;0;1
PuPu;Serral;2;2;1;0
PuPu;Luolis;2;1;1;1
PuPu;WoodedMicrob;2;1;1;1
PuPu;VOrE;2;1;1;1
PuPu;Herbefa;2;1;1;1
PuPu;ZhuGeLiang;2;2;1;0
PuPu;ZhuGeLiang;2;2;0;0
PuPu;hinO;2;2;0;1
PuPu;ArchangeL;2;1;0;0
PuPu;Twine;2;1;0;0
PuPu;ImmortalPasT;2;0;0;0
PuPu;Haspe;2;1;1;1
PuPu;Hymy;2;0;1;0
PuPu;Herbefa;2;1;1;1
PuPu;EnPo;2;0;1;1
PuPu;Haspe;2;1;1;1
PuPu;Samosel;2;2;1;1
PuPu;EnPo;2;0;1;1
PuPu;Hymy;2;0;1;0
PuPu;Haspe;2;1;1;0
PuPu;ZhuGeLiang;2;2;1;1
PuPu;Classic;2;0;0;0
PuPu;GAMETIME;2;2;0;0
PuPu;Creature;2;0;0;1
PuPu;Jamileon;2;0;0;1
PuPu;DIMAGA;2;2;0;1
PuPu;PtitDrogo;2;0;0;0
PuPu;Smile;2;1;0;1
PuPu;HloKeY;2;1;0;1
PuPu;ZhuGeLiang;2;2;0;0
PuPu;Jagelius;2;0;0;1
PuPu;Serral;2;2;0;0
PuPu;FireFlyHugs;2;2;0;1
PuPu;Protosser;2;2;0;1
PuPu;Hymy;2;0;0;1
PuPu;Haspe;2;1;0;1
PuPu;Erakko;2;0;0;1
PuPu;Fagballs;2;1;0;1
PuPu;Welmu;2;0;0;0
PuPu;Crowbar;2;2;0;1
PuPu;SantaSam;2;2;0;1
PuPu;Denver;2;2;0;0
PuPu;NiicDK;2;1;0;1
PuPu;Nerazim;2;0;0;1
PuPu;Indy;2;0;0;0
PuPu;Chendar;2;1;0;1
PuPu;SkUll;2;0;0;1
PuPu;GamerRichy;2;1;0;1
PuPu;Serral;2;2;0;0
PuPu;SortOf;2;2;0;0
PuPu;ShimOon;2;1;0;1
PuPu;HaNfy;2;2;0;0
PuPu;Leafboy;2;0;0;1
PuPu;MperorM;2;1;0;1
PuPu;Serral;2;2;0;0
PuPu;Luolis;2;1;0;1
PuPu;Guru;2;2;0;0
PuPu;Nefaste;2;2;0;1
PuPu;uThermal;2;1;0;0
PuPu;Reynor;2;2;0;0
PuPu;MperorM;2;1;0;1
PuPu;Aggression;2;1;0;1
PuPu;Spazymazy;2;2;0;1
PuPu;Helio;2;2;0;1
PuPu;SolO;2;2;0;0
PuPu;MperorM;2;1;0;1
PuPu;GipsyDanger;2;1;0;1
PuPu;Äelith;2;2;0;1
PuPu;Poseidon;2;0;0;1
PuPu;DeMusliM;2;1;0;0
PuPu;Rodzyn;2;0;0;1
PuPu;PtitDrogo;2;0;0;0
PuPu;Nefaste;2;2;0;1
PuPu;Revolver;2;2;1;0
PuPu;PainGamer;2;0;1;1
PuPu;Revolver;2;2;1;0
PuPu;LulsBoR;2;0;1;1
PuPu;SouLeer;2;2;1;1
PuPu;Welmu;2;0;1;0
PuPu;btmn;2;0;0;1
PuPu;InZaNe;2;1;0;1
PuPu;Tarrantius;2;0;0;0
PuPu;ZhuGeLiang;2;2;0;1
PuPu;Jagelius;2;0;0;1
PuPu;Naama;2;1;0;1
PuPu;Welmu;2;0;0;0
PuPu;Haspe;2;1;0;1
PuPu;ForAiur;2;0;0;1
PuPu;Haspe;2;1;0;1
PuPu;Luolis;2;1;0;1
PuPu;Fagballs;2;1;0;0
PuPu;Mirzo;2;2;0;1
PuPu;Jagelius;2;0;0;0
PuPu;Erakko;2;0;0;1
PuPu;Welmu;2;0;0;0
PuPu;Haspe;2;1;0;1
PuPu;Fagballs;2;1;0;1
PuPu;ZhuGeLiang;2;2;0;0
PuPu;Luolis;2;1;0;1
PuPu;ZhuGeLiang;2;2;0;0
PuPu;Blackwidow;2;2;0;1
PuPu;Fagballs;2;1;0;1
PuPu;Fuzer;2;1;0;0
PuPu;Elazer;2;2;0;0
PuPu;Nedi;2;2;0;1
PuPu;Lambo;2;2;0;0
PuPu;Civi;2;2;0;1
PuPu;Rhoust;2;0;0;1
PuPu;Jagelius;2;0;0;1
PuPu;Serral;2;2;0;0
PuPu;Jagelius;2;0;0;1
PuPu;Mirzo;2;2;0;1
PuPu;ZhuGeLiang;2;2;0;0
PuPu;Hymy;2;0;0;1
PuPu;Fagballs;2;1;0;1
PuPu;Welmu;2;0;0;0
PuPu;Jauhis;2;0;0;1
PuPu;ZhuGeLiang;2;2;1;0
PuPu;Lillekanin;2;1;0;1
PuPu;FireFlyHugs;2;2;0;1
PuPu;Calt;2;1;0;1
PuPu;Mirzo;2;2;0;1
PuPu;ZhuGeLiang;2;2;0;0
PuPu;GoOdy;2;0;0;1
PuPu;Hellraiser;2;0;0;1
PuPu;DnS;2;0;0;0
PuPu;PuMa;2;2;0;1
PuPu;Crowbar;2;2;0;0
PuPu;Lillekanin;2;1;0;0
PuPu;InZaNe;2;1;0;0
PuPu;Guru;2;2;0;1
PuPu;MiNiMaTh;2;2;0;0
PuPu;uThermal;2;1;0;0
PuPu;WiNtER;2;0;0;0
PuPu;Nerchio;2;2;0;0
PuPu;MythiC;2;1;0;0
PuPu;Avokado;2;1;0;1
PuPu;Plutos;2;2;0;1
PuPu;MouLou;2;1;0;0
PuPu;Silvano;2;0;0;1
PuPu;Zanster;2;2;0;0
PuPu;Mazi;2;1;0;1
PuPu;Elroye;2;2;1;0
PuPu;Satiini;2;1;1;1
PuPu;Elroye;2;2;1;0
PuPu;souL;2;1;0;0
PuPu;HyDrA;2;2;0;1
PuPu;Guru;2;2;0;0
PuPu;WPz;2;0;0;0
PuPu;Miniraser;2;2;0;0
PuPu;Oakwarrior;2;2;0;1
PuPu;SKillous;2;0;0;0
PuPu;Slowed;2;1;0;1
PuPu;VortiX;2;2;0;0
PuPu;Protosser;2;2;1;0
PuPu;Calt;2;1;1;1
PuPu;Moilanen;2;1;0;1
PuPu;Tazzy;2;0;0;1
PuPu;Tropic;2;0;0;1
PuPu;Hymy;2;0;0;1
PuPu;ZhuGeLiang;2;2;0;1
PuPu;RageweaweR;2;0;0;0
PuPu;Reynor;2;2;0;0
PuPu;Aark;2;1;0;1
PuPu;LESTER;2;2;0;1
PuPu;MarineLorD;2;1;0;0
PuPu;MorDka;2;0;0;1
Flare;DemiLove;1;2;0;0
Flare;Kyo;1;0;0;0
Flare;PSiArc;1;1;0;0
Flare;Crimson;1;2;0;0
Flare;Elusory;1;1;0;1
Flare;EnDerr;1;2;0;0
Flare;ProAnnn;1;0;0;0
Flare;HeZNa;1;1;0;1
